"sale_date","total_amount"
"2023-12-24 23:46:56.967477",54000.00
"2023-12-25 02:16:01.25259",1280000.00
"2023-12-25 02:17:37.832858",72000.00
"2023-12-25 04:02:17.962906",180000.00
"2023-12-25 05:19:25.002547",10000.00
"2023-12-25 07:24:52.30371",900000.00
"2023-12-25 08:42:33.877132",11000.00
"2023-12-25 09:23:36.777524",135000.00
"2023-12-25 09:32:12.333111",5000.00
"2023-12-25 09:57:30.003131",85000.00
"2023-12-25 11:15:28.399557",18000.00
"2023-12-25 11:51:06.181724",7500.00
"2023-12-25 13:04:41.990295",10000.00
"2023-12-25 13:47:14.586857",5000.00
"2023-12-25 17:25:10.489668",12000.00
"2023-12-25 19:59:16.573339",90000.00
"2023-12-25 20:44:59.927036",20000.00
"2023-12-25 21:11:57.559784",18000.00
"2023-12-25 22:05:29.964295",6000.00
"2023-12-26 00:14:58.842312",20000.00
"2023-12-26 01:01:11.992744",90000.00
"2023-12-26 01:19:09.818987",1600000.00
"2023-12-26 02:13:23.974591",900000.00
"2023-12-26 03:42:21.541251",11000.00
"2023-12-26 03:43:19.60879",1350000.00
"2023-12-26 04:52:03.084402",255000.00
"2023-12-26 06:25:19.56804",15000.00
"2023-12-26 07:26:02.88476",900000.00
"2023-12-26 07:46:36.947945",22000.00
"2023-12-26 08:31:12.487048",5000.00
"2023-12-26 10:12:40.406877",12500.00
"2023-12-26 12:21:09.508418",5000.00
"2023-12-26 13:46:24.126461",24000.00
"2023-12-26 16:57:44.337534",2250000.00
"2023-12-26 18:50:02.250185",1800000.00
"2023-12-26 19:38:50.041183",450000.00
"2023-12-26 20:21:00.138813",15000.00
"2023-12-26 21:01:19.657227",170000.00
"2023-12-26 21:18:30.27368",1350000.00
"2023-12-26 22:09:08.591705",16500.00
"2023-12-26 23:09:19.414406",1600000.00
"2023-12-27 01:29:24.761875",170000.00
"2023-12-27 02:00:21.607974",1600000.00
"2023-12-27 02:05:07.182303",54000.00
"2023-12-27 02:33:24.602692",450000.00
"2023-12-27 02:37:34.669326",425000.00
"2023-12-27 03:27:29.677071",25000.00
"2023-12-27 04:49:07.658263",135000.00
"2023-12-27 05:47:53.338069",170000.00
"2023-12-27 06:49:53.101631",72000.00
"2023-12-27 07:06:19.888755",20000.00
"2023-12-27 07:21:35.432556",18000.00
"2023-12-27 08:06:08.477218",90000.00
"2023-12-27 08:12:44.656884",10000.00
"2023-12-27 09:07:23.209111",72000.00
"2023-12-27 10:33:35.172428",1600000.00
"2023-12-27 11:59:44.483028",90000.00
"2023-12-27 14:31:21.848228",11000.00
"2023-12-27 14:55:36.012298",1350000.00
"2023-12-27 15:05:14.954148",12000.00
"2023-12-27 16:35:49.641321",90000.00
"2023-12-27 17:09:06.19271",170000.00
"2023-12-27 17:31:30.368316",170000.00
"2023-12-27 18:00:34.547748",72000.00
"2023-12-27 18:01:36.545498",135000.00
"2023-12-27 21:10:26.15416",255000.00
"2023-12-27 21:32:25.450324",180000.00
"2023-12-27 21:41:51.905157",54000.00
"2023-12-27 22:44:30.828718",2250000.00
"2023-12-27 23:37:56.3746",45000.00
"2023-12-28 01:11:53.151638",2500.00
"2023-12-28 02:33:37.211997",320000.00
"2023-12-28 05:03:52.669588",1280000.00
"2023-12-28 06:07:52.688635",1800000.00
"2023-12-28 06:17:29.168154",11000.00
"2023-12-28 06:30:20.92467",36000.00
"2023-12-28 07:00:01.398499",1800000.00
"2023-12-28 07:31:11.205073",10000.00
"2023-12-28 09:15:18.005961",640000.00
"2023-12-28 09:29:47.070034",7500.00
"2023-12-28 10:57:29.840721",85000.00
"2023-12-28 11:16:50.385946",640000.00
"2023-12-28 11:21:00.510076",18000.00
"2023-12-28 11:26:38.150787",255000.00
"2023-12-28 12:19:30.253192",54000.00
"2023-12-28 12:37:43.73833",450000.00
"2023-12-28 14:58:18.568897",320000.00
"2023-12-28 17:44:52.22383",85000.00
"2023-12-28 19:16:17.299697",340000.00
"2023-12-28 20:32:35.812242",54000.00
"2023-12-28 21:57:50.274448",90000.00
"2023-12-28 22:18:35.296367",180000.00
"2023-12-29 00:06:42.903576",16500.00
"2023-12-29 00:54:39.789418",425000.00
"2023-12-29 01:55:27.421965",960000.00
"2023-12-29 03:30:52.436861",72000.00
"2023-12-29 03:35:42.884965",54000.00
"2023-12-29 04:47:59.040591",170000.00
"2023-12-29 06:04:19.237584",72000.00
"2023-12-29 07:28:48.761897",320000.00
"2023-12-29 11:32:16.598414",30000.00
"2023-12-29 11:41:38.890973",1600000.00
"2023-12-29 13:15:29.335401",11000.00
"2023-12-29 13:46:29.57743",7500.00
"2023-12-29 14:20:46.942607",1350000.00
"2023-12-29 14:55:27.794597",18000.00
"2023-12-29 20:11:48.824664",15000.00
"2023-12-29 23:04:42.954763",170000.00
"2023-12-30 03:10:28.297971",960000.00
"2023-12-30 03:16:00.885694",54000.00
"2023-12-30 03:28:39.347934",10000.00
"2023-12-30 04:13:07.990878",320000.00
"2023-12-30 05:39:08.205873",6000.00
"2023-12-30 06:28:33.124479",225000.00
"2023-12-30 07:35:32.488742",16500.00
"2023-12-30 07:40:37.12065",7500.00
"2023-12-30 07:54:19.456203",5500.00
"2023-12-30 09:19:51.963814",36000.00
"2023-12-30 09:54:44.156548",85000.00
"2023-12-30 10:08:49.963263",5000.00
"2023-12-30 10:53:17.615914",25000.00
"2023-12-30 12:05:44.588445",900000.00
"2023-12-30 12:20:46.336094",320000.00
"2023-12-30 13:00:53.492651",15000.00
"2023-12-30 14:39:58.445782",90000.00
"2023-12-30 14:46:47.132031",15000.00
"2023-12-30 15:01:43.293163",425000.00
"2023-12-30 15:10:17.392487",1600000.00
"2023-12-30 15:20:49.509024",10000.00
"2023-12-30 15:43:46.976164",340000.00
"2023-12-30 16:02:15.797642",90000.00
"2023-12-30 18:48:57.330398",10000.00
"2023-12-30 20:23:14.031825",30000.00
"2023-12-30 20:56:11.359438",1600000.00
"2023-12-30 22:23:48.138341",90000.00
"2023-12-31 05:09:29.896548",640000.00
"2023-12-31 06:48:41.716704",25000.00
"2023-12-31 07:17:23.146108",1280000.00
"2023-12-31 07:30:36.288218",640000.00
"2023-12-31 08:55:51.33554",18000.00
"2023-12-31 09:58:47.960734",85000.00
"2023-12-31 10:01:32.948803",1600000.00
"2023-12-31 10:45:32.132358",54000.00
"2023-12-31 11:01:54.134596",54000.00
"2023-12-31 14:42:12.060016",640000.00
"2023-12-31 14:59:53.850584",90000.00
"2023-12-31 20:43:15.157799",24000.00
"2023-12-31 21:28:06.659111",27500.00
"2023-12-31 22:44:44.743775",22000.00
"2024-01-01 02:54:39.297264",5500.00
"2024-01-01 03:15:28.155366",25000.00
"2024-01-01 03:53:40.258225",180000.00
"2024-01-01 04:09:54.699906",12000.00
"2024-01-01 04:26:40.352552",180000.00
"2024-01-01 05:37:33.328925",2500.00
"2024-01-01 07:37:05.532416",1800000.00
"2024-01-01 08:05:12.620525",12000.00
"2024-01-01 13:55:54.891378",24000.00
"2024-01-01 15:08:56.314865",10000.00
"2024-01-01 16:10:29.019002",16500.00
"2024-01-01 16:19:14.184445",72000.00
"2024-01-01 17:09:58.049751",27500.00
"2024-01-01 17:28:00.019343",27500.00
"2024-01-01 21:19:08.286196",1350000.00
"2024-01-01 21:24:40.047076",2250000.00
"2024-01-01 21:34:38.110683",18000.00
"2024-01-01 22:44:39.669275",225000.00
"2024-01-01 22:46:52.069684",2500.00
"2024-01-01 22:52:19.020813",20000.00
"2024-01-02 00:35:12.70833",85000.00
"2024-01-02 02:28:41.476517",10000.00
"2024-01-02 05:10:37.326409",450000.00
"2024-01-02 05:49:18.856684",425000.00
"2024-01-02 06:03:03.376424",36000.00
"2024-01-02 06:19:49.210466",36000.00
"2024-01-02 07:36:40.069089",85000.00
"2024-01-02 07:43:52.801236",1280000.00
"2024-01-02 08:14:01.960918",15000.00
"2024-01-02 08:54:59.773291",90000.00
"2024-01-02 09:28:43.677865",18000.00
"2024-01-02 10:19:48.20535",15000.00
"2024-01-02 12:02:38.83625",16500.00
"2024-01-02 13:30:49.114967",12000.00
"2024-01-02 16:32:46.949506",16500.00
"2024-01-02 16:40:29.474536",2250000.00
"2024-01-02 16:50:36.92177",85000.00
"2024-01-02 16:56:14.874618",10000.00
"2024-01-02 18:10:12.818189",18000.00
"2024-01-02 18:46:34.550082",90000.00
"2024-01-02 19:28:01.986274",225000.00
"2024-01-02 19:46:02.060076",180000.00
"2024-01-02 21:27:03.938788",16500.00
"2024-01-02 21:27:29.163038",425000.00
"2024-01-02 21:46:42.741592",12000.00
"2024-01-02 23:22:02.737952",1350000.00
"2024-01-03 01:24:12.749609",16500.00
"2024-01-03 03:07:19.465793",15000.00
"2024-01-03 06:23:37.594051",20000.00
"2024-01-03 06:37:30.15777",900000.00
"2024-01-03 06:59:08.771254",640000.00
"2024-01-03 07:58:10.921729",340000.00
"2024-01-03 09:51:38.965753",135000.00
"2024-01-03 11:40:03.329287",90000.00
"2024-01-03 11:45:52.64721",18000.00
"2024-01-03 11:48:41.421883",425000.00
"2024-01-03 12:24:10.789299",90000.00
"2024-01-03 14:37:29.012722",5000.00
"2024-01-03 17:23:44.249135",10000.00
"2024-01-03 19:28:38.345269",22000.00
"2024-01-03 19:45:40.839189",22000.00
"2024-01-03 19:46:33.581576",10000.00
"2024-01-03 21:46:18.099422",18000.00
"2024-01-03 22:38:41.419479",425000.00
"2024-01-03 23:14:55.957498",18000.00
"2024-01-03 23:22:03.838693",11000.00
"2024-01-03 23:45:09.542009",2500.00
"2024-01-04 01:28:17.87531",10000.00
"2024-01-04 02:33:32.972281",640000.00
"2024-01-04 05:30:21.21881",16500.00
"2024-01-04 06:08:46.918639",170000.00
"2024-01-04 06:24:22.570123",15000.00
"2024-01-04 08:36:42.599976",5500.00
"2024-01-04 10:34:26.774151",10000.00
"2024-01-04 11:43:43.58929",36000.00
"2024-01-04 11:59:05.061632",12500.00
"2024-01-04 13:46:21.410317",450000.00
"2024-01-04 15:17:34.441935",5000.00
"2024-01-04 18:33:54.66592",255000.00
"2024-01-04 19:05:21.73829",36000.00
"2024-01-04 20:10:22.352938",135000.00
"2024-01-04 20:58:42.664559",5000.00
"2024-01-04 21:13:31.698082",90000.00
"2024-01-04 21:53:49.907686",90000.00
"2024-01-04 22:22:00.499687",5000.00
"2024-01-04 23:02:52.47832",54000.00
"2024-01-04 23:36:05.251069",27500.00
"2024-01-05 05:29:42.851211",340000.00
"2024-01-05 05:38:23.397117",450000.00
"2024-01-05 05:40:27.015098",24000.00
"2024-01-05 06:03:34.45711",7500.00
"2024-01-05 07:01:57.856072",6000.00
"2024-01-05 07:07:21.380021",90000.00
"2024-01-05 07:28:33.380724",27500.00
"2024-01-05 08:59:03.569228",18000.00
"2024-01-05 11:18:12.80934",36000.00
"2024-01-05 12:20:12.866076",255000.00
"2024-01-05 16:26:46.258371",1350000.00
"2024-01-05 17:02:23.093394",340000.00
"2024-01-05 18:33:34.303194",2250000.00
"2024-01-05 19:02:53.287871",15000.00
"2024-01-05 19:25:26.992437",54000.00
"2024-01-05 21:01:26.12252",6000.00
"2024-01-05 23:10:02.217474",18000.00
"2024-01-06 00:22:45.940392",30000.00
"2024-01-06 01:29:38.592914",6000.00
"2024-01-06 01:29:47.006373",425000.00
"2024-01-06 04:06:04.798293",1800000.00
"2024-01-06 06:32:40.587344",30000.00
"2024-01-06 08:24:31.422121",1600000.00
"2024-01-06 08:41:19.031315",18000.00
"2024-01-06 08:57:42.092323",2500.00
"2024-01-06 09:11:51.790988",7500.00
"2024-01-06 09:16:24.460209",425000.00
"2024-01-06 10:51:22.341034",24000.00
"2024-01-06 11:06:20.820983",180000.00
"2024-01-06 11:17:57.357764",54000.00
"2024-01-06 12:02:02.553197",450000.00
"2024-01-06 12:49:29.112823",1600000.00
"2024-01-06 13:55:59.587241",12000.00
"2024-01-06 14:05:21.936051",900000.00
"2024-01-06 15:40:54.477282",450000.00
"2024-01-06 19:08:46.637733",24000.00
"2024-01-06 19:26:23.452629",11000.00
"2024-01-06 20:09:47.943753",18000.00
"2024-01-06 20:10:53.823806",72000.00
"2024-01-06 22:48:26.57954",24000.00
"2024-01-06 23:25:37.846095",27500.00
"2024-01-07 00:46:05.155132",54000.00
"2024-01-07 01:12:46.650767",12500.00
"2024-01-07 03:03:47.627663",16500.00
"2024-01-07 04:08:55.492379",5000.00
"2024-01-07 04:28:39.347336",25000.00
"2024-01-07 06:56:54.139122",30000.00
"2024-01-07 10:10:17.004431",2500.00
"2024-01-07 11:01:10.268201",11000.00
"2024-01-07 12:13:36.601375",30000.00
"2024-01-07 12:49:35.340962",1800000.00
"2024-01-07 15:39:41.670942",900000.00
"2024-01-07 16:21:25.324166",36000.00
"2024-01-07 19:04:26.885356",25000.00
"2024-01-07 19:21:50.838232",16500.00
"2024-01-07 19:40:51.874494",5000.00
"2024-01-07 20:17:33.063191",450000.00
"2024-01-07 20:22:43.129224",5500.00
"2024-01-07 20:37:22.369386",960000.00
"2024-01-07 21:06:33.863175",340000.00
"2024-01-07 23:24:47.913596",36000.00
"2024-01-08 01:15:14.326208",10000.00
"2024-01-08 02:05:48.921276",90000.00
"2024-01-08 02:12:00.3134",16500.00
"2024-01-08 02:51:49.473468",1350000.00
"2024-01-08 03:40:45.963165",2500.00
"2024-01-08 03:54:57.77922",135000.00
"2024-01-08 08:00:14.31303",90000.00
"2024-01-08 08:02:11.484551",425000.00
"2024-01-08 08:37:56.232765",10000.00
"2024-01-08 10:12:09.203989",54000.00
"2024-01-08 11:32:25.160324",7500.00
"2024-01-08 13:56:26.247502",180000.00
"2024-01-08 16:12:26.649973",10000.00
"2024-01-08 16:25:45.095583",45000.00
"2024-01-08 21:01:08.781203",1600000.00
"2024-01-08 21:05:10.630744",5000.00
"2024-01-08 22:08:33.183036",900000.00
"2024-01-09 00:23:09.538025",16500.00
"2024-01-09 00:36:52.942343",1280000.00
"2024-01-09 00:56:09.313833",36000.00
"2024-01-09 01:32:34.654024",255000.00
"2024-01-09 02:15:16.039427",25000.00
"2024-01-09 02:46:18.10636",320000.00
"2024-01-09 03:43:37.226975",1600000.00
"2024-01-09 03:47:02.212104",10000.00
"2024-01-09 05:10:14.517143",12000.00
"2024-01-09 05:27:30.525933",2250000.00
"2024-01-09 06:04:44.624939",10000.00
"2024-01-09 06:23:02.358452",5500.00
"2024-01-09 06:23:48.480285",10000.00
"2024-01-09 07:18:30.965676",5500.00
"2024-01-09 09:00:14.699454",2250000.00
"2024-01-09 09:13:42.873021",72000.00
"2024-01-09 09:52:09.301386",10000.00
"2024-01-09 11:12:58.206052",1600000.00
"2024-01-09 11:34:51.30841",2500.00
"2024-01-09 16:13:45.522157",1800000.00
"2024-01-09 18:15:41.90541",25000.00
"2024-01-09 18:28:41.081787",135000.00
"2024-01-09 19:11:40.21964",12500.00
"2024-01-09 20:08:48.19611",5000.00
"2024-01-09 21:21:31.864753",960000.00
"2024-01-09 23:08:21.017303",16500.00
"2024-01-10 00:00:53.471053",1800000.00
"2024-01-10 00:53:40.698919",1280000.00
"2024-01-10 01:36:21.497852",20000.00
"2024-01-10 03:04:51.737085",22000.00
"2024-01-10 04:57:56.328813",11000.00
"2024-01-10 07:09:04.475764",900000.00
"2024-01-10 07:52:03.142792",180000.00
"2024-01-10 07:52:47.917753",255000.00
"2024-01-10 10:13:05.467185",2250000.00
"2024-01-10 11:28:25.118313",12000.00
"2024-01-10 13:38:30.349606",20000.00
"2024-01-10 15:53:04.425011",340000.00
"2024-01-10 15:58:42.352785",36000.00
"2024-01-10 16:25:20.940322",24000.00
"2024-01-10 19:41:04.841838",960000.00
"2024-01-10 21:31:02.968606",10000.00
"2024-01-10 22:42:11.557853",10000.00
"2024-01-11 02:05:15.736615",24000.00
"2024-01-11 06:00:12.207137",12000.00
"2024-01-11 07:02:25.520263",640000.00
"2024-01-11 09:06:59.293023",340000.00
"2024-01-11 09:41:16.174661",54000.00
"2024-01-11 11:18:00.992897",2250000.00
"2024-01-11 11:32:54.391736",27500.00
"2024-01-11 11:59:08.96305",900000.00
"2024-01-11 11:59:38.872584",24000.00
"2024-01-11 13:37:50.540808",45000.00
"2024-01-11 17:08:49.040039",18000.00
"2024-01-11 18:24:27.562962",12000.00
"2024-01-11 18:40:02.853662",640000.00
"2024-01-11 20:16:22.610919",25000.00
"2024-01-11 20:19:30.955795",45000.00
"2024-01-11 22:50:57.914945",135000.00
"2024-01-11 23:16:05.137348",640000.00
"2024-01-11 23:37:03.114314",340000.00
"2024-01-11 23:46:11.252912",20000.00
"2024-01-11 23:49:50.473432",5500.00
"2024-01-12 02:08:03.881596",90000.00
"2024-01-12 03:18:02.935982",5000.00
"2024-01-12 05:52:18.259952",1280000.00
"2024-01-12 06:03:21.576365",1280000.00
"2024-01-12 06:34:14.471756",24000.00
"2024-01-12 07:22:17.283749",1800000.00
"2024-01-12 08:36:19.409069",135000.00
"2024-01-12 09:35:42.787695",320000.00
"2024-01-12 10:09:00.226526",7500.00
"2024-01-12 11:20:25.760185",5500.00
"2024-01-12 11:26:34.548015",960000.00
"2024-01-12 11:31:17.618647",340000.00
"2024-01-12 11:49:08.582509",225000.00
"2024-01-12 12:53:17.471531",2250000.00
"2024-01-12 13:24:55.691077",2250000.00
"2024-01-12 15:19:49.607104",36000.00
"2024-01-12 16:22:01.102774",12500.00
"2024-01-12 16:23:35.778741",5000.00
"2024-01-12 19:45:59.73373",180000.00
"2024-01-12 22:20:39.020432",22000.00
"2024-01-12 23:03:52.166798",1800000.00
"2024-01-12 23:51:05.98463",12500.00
"2024-01-13 01:18:21.754929",1350000.00
"2024-01-13 03:59:53.61443",90000.00
"2024-01-13 04:11:56.075824",22000.00
"2024-01-13 04:15:04.442449",1800000.00
"2024-01-13 04:54:41.58553",25000.00
"2024-01-13 08:22:01.753014",1600000.00
"2024-01-13 12:15:11.116812",425000.00
"2024-01-13 14:13:52.710595",2250000.00
"2024-01-13 14:17:35.025856",640000.00
"2024-01-13 14:39:53.904291",425000.00
"2024-01-13 15:24:31.694031",320000.00
"2024-01-13 17:06:31.293891",1350000.00
"2024-01-13 20:06:01.735545",54000.00
"2024-01-13 22:21:30.133611",12000.00
"2024-01-13 23:29:34.459785",425000.00
"2024-01-13 23:41:49.909158",18000.00
"2024-01-14 01:15:50.761038",900000.00
"2024-01-14 02:14:08.006206",10000.00
"2024-01-14 03:07:23.858176",18000.00
"2024-01-14 04:22:50.895871",170000.00
"2024-01-14 05:11:58.108541",54000.00
"2024-01-14 07:15:05.183182",12000.00
"2024-01-14 08:20:52.442245",72000.00
"2024-01-14 08:26:32.564138",10000.00
"2024-01-14 09:36:46.19165",5500.00
"2024-01-14 12:47:15.525714",170000.00
"2024-01-14 13:25:11.299039",45000.00
"2024-01-14 13:51:01.782045",135000.00
"2024-01-14 14:27:31.006413",135000.00
"2024-01-14 15:04:22.588907",16500.00
"2024-01-14 16:45:42.388799",15000.00
"2024-01-14 17:18:47.591904",10000.00
"2024-01-14 17:23:32.948416",85000.00
"2024-01-14 19:00:15.058601",6000.00
"2024-01-14 20:27:05.019568",12000.00
"2024-01-14 20:43:17.245712",54000.00
"2024-01-14 22:08:18.029752",36000.00
"2024-01-14 22:49:26.875109",18000.00
"2024-01-14 22:51:52.61058",180000.00
"2024-01-14 23:25:51.446421",27500.00
"2024-01-15 01:14:38.360795",45000.00
"2024-01-15 01:19:49.286666",1600000.00
"2024-01-15 01:54:20.260984",36000.00
"2024-01-15 03:03:47.199029",1600000.00
"2024-01-15 03:05:05.038721",1600000.00
"2024-01-15 03:25:14.861",12000.00
"2024-01-15 04:09:34.555633",135000.00
"2024-01-15 04:12:14.131446",170000.00
"2024-01-15 06:50:18.306485",30000.00
"2024-01-15 07:43:55.817201",5000.00
"2024-01-15 07:54:48.3402",72000.00
"2024-01-15 09:34:12.26263",16500.00
"2024-01-15 09:36:43.33325",45000.00
"2024-01-15 11:49:33.180065",45000.00
"2024-01-15 12:04:12.481625",2250000.00
"2024-01-15 16:28:38.03053",85000.00
"2024-01-15 16:45:54.509375",16500.00
"2024-01-15 17:05:22.459019",72000.00
"2024-01-15 18:15:54.386052",24000.00
"2024-01-15 20:36:55.90915",5500.00
"2024-01-15 21:08:16.81588",15000.00
"2024-01-15 21:55:59.445846",72000.00
"2024-01-16 01:14:32.318121",12500.00
"2024-01-16 02:00:15.475344",640000.00
"2024-01-16 04:27:11.733833",2500.00
"2024-01-16 04:43:09.388323",18000.00
"2024-01-16 05:07:22.438547",960000.00
"2024-01-16 08:52:24.93513",22000.00
"2024-01-16 09:57:10.128798",5000.00
"2024-01-16 15:11:03.744216",135000.00
"2024-01-16 15:20:38.05693",1800000.00
"2024-01-16 17:41:03.456717",640000.00
"2024-01-16 19:40:06.396809",72000.00
"2024-01-16 22:07:41.534983",5000.00
"2024-01-16 22:37:42.466607",12000.00
"2024-01-16 23:10:55.013989",45000.00
"2024-01-17 00:00:41.685206",18000.00
"2024-01-17 03:09:24.57986",255000.00
"2024-01-17 04:11:32.042057",1350000.00
"2024-01-17 04:58:28.402171",12500.00
"2024-01-17 05:12:52.309982",1350000.00
"2024-01-17 07:36:45.465804",12500.00
"2024-01-17 08:14:21.10999",11000.00
"2024-01-17 08:14:35.686632",1280000.00
"2024-01-17 09:03:32.764585",36000.00
"2024-01-17 09:13:58.440163",30000.00
"2024-01-17 10:25:24.254898",45000.00
"2024-01-17 10:40:09.039127",960000.00
"2024-01-17 13:05:52.021144",1800000.00
"2024-01-17 14:15:04.328115",7500.00
"2024-01-17 14:26:36.547283",15000.00
"2024-01-17 14:31:49.697734",1350000.00
"2024-01-17 15:27:37.374958",5000.00
"2024-01-17 16:08:18.014824",180000.00
"2024-01-17 19:44:52.836652",2250000.00
"2024-01-17 21:38:20.180064",12000.00
"2024-01-17 23:01:09.159187",2500.00
"2024-01-17 23:15:52.165322",1280000.00
"2024-01-18 01:05:32.401096",18000.00
"2024-01-18 01:31:51.667136",90000.00
"2024-01-18 02:04:13.421635",90000.00
"2024-01-18 03:36:10.598745",10000.00
"2024-01-18 06:00:12.873049",640000.00
"2024-01-18 12:56:07.917481",255000.00
"2024-01-18 15:01:28.374541",36000.00
"2024-01-18 16:58:40.58231",2500.00
"2024-01-18 18:49:16.141718",11000.00
"2024-01-18 19:32:48.847192",54000.00
"2024-01-18 21:46:18.340937",640000.00
"2024-01-19 00:54:56.591105",170000.00
"2024-01-19 02:35:24.376424",6000.00
"2024-01-19 04:42:53.466402",1800000.00
"2024-01-19 05:29:40.99581",12000.00
"2024-01-19 07:22:59.449397",12000.00
"2024-01-19 07:34:38.947512",30000.00
"2024-01-19 10:57:23.947908",25000.00
"2024-01-19 11:02:03.685457",10000.00
"2024-01-19 11:07:22.454348",6000.00
"2024-01-19 11:22:02.431294",16500.00
"2024-01-19 11:52:52.309884",5000.00
"2024-01-19 12:58:56.128812",960000.00
"2024-01-19 19:15:05.599594",18000.00
"2024-01-19 20:02:53.301546",90000.00
"2024-01-19 20:11:56.171266",18000.00
"2024-01-19 21:03:38.202409",27500.00
"2024-01-19 21:35:30.245478",180000.00
"2024-01-19 22:25:52.923019",450000.00
"2024-01-19 23:17:03.892896",6000.00
"2024-01-20 00:44:14.516612",16500.00
"2024-01-20 01:45:54.938442",1800000.00
"2024-01-20 02:22:59.980875",255000.00
"2024-01-20 02:42:50.739961",5500.00
"2024-01-20 03:29:24.161718",1350000.00
"2024-01-20 03:31:42.442239",18000.00
"2024-01-20 03:40:41.726311",180000.00
"2024-01-20 05:12:00.557385",12000.00
"2024-01-20 05:16:23.279635",7500.00
"2024-01-20 05:27:39.282644",12000.00
"2024-01-20 05:54:27.803493",90000.00
"2024-01-20 09:11:16.725269",54000.00
"2024-01-20 10:46:05.980397",6000.00
"2024-01-20 11:15:12.801953",11000.00
"2024-01-20 13:34:31.009521",450000.00
"2024-01-20 14:41:44.487908",425000.00
"2024-01-20 15:39:04.293972",12000.00
"2024-01-20 15:43:46.831188",12000.00
"2024-01-20 16:51:04.071155",12000.00
"2024-01-20 17:20:21.64656",72000.00
"2024-01-20 19:40:28.291417",18000.00
"2024-01-20 19:40:59.607296",90000.00
"2024-01-20 20:01:51.859158",45000.00
"2024-01-20 20:19:23.981152",135000.00
"2024-01-20 20:33:55.852838",320000.00
"2024-01-20 22:25:39.093979",18000.00
"2024-01-20 22:35:07.293709",6000.00
"2024-01-20 23:44:28.711912",1800000.00
"2024-01-21 00:00:55.347738",72000.00
"2024-01-21 00:19:00.639203",640000.00
"2024-01-21 01:47:49.075365",2250000.00
"2024-01-21 03:48:51.545135",180000.00
"2024-01-21 04:26:39.705819",30000.00
"2024-01-21 04:32:49.478389",960000.00
"2024-01-21 05:07:31.681314",2500.00
"2024-01-21 05:24:49.157108",320000.00
"2024-01-21 06:45:58.263371",90000.00
"2024-01-21 07:16:24.954292",72000.00
"2024-01-21 07:33:49.675548",22000.00
"2024-01-21 08:33:22.972651",18000.00
"2024-01-21 08:47:05.487203",135000.00
"2024-01-21 09:44:48.57654",170000.00
"2024-01-21 10:58:16.497237",90000.00
"2024-01-21 13:31:51.238455",18000.00
"2024-01-21 16:51:00.945323",18000.00
"2024-01-21 17:13:34.971515",10000.00
"2024-01-21 18:09:05.242098",425000.00
"2024-01-21 18:26:32.054986",18000.00
"2024-01-21 18:30:55.64037",1280000.00
"2024-01-21 19:01:48.106213",1280000.00
"2024-01-21 20:18:46.021885",30000.00
"2024-01-21 21:09:13.142559",90000.00
"2024-01-21 22:46:16.030574",5000.00
"2024-01-21 23:19:34.896329",225000.00
"2024-01-22 01:17:51.380619",900000.00
"2024-01-22 05:36:57.59471",1280000.00
"2024-01-22 05:50:54.343083",255000.00
"2024-01-22 06:04:20.726635",640000.00
"2024-01-22 06:14:24.169861",54000.00
"2024-01-22 09:02:03.859953",450000.00
"2024-01-22 09:59:07.860436",90000.00
"2024-01-22 12:13:49.488316",11000.00
"2024-01-22 12:59:29.865192",25000.00
"2024-01-22 13:19:17.941884",425000.00
"2024-01-22 14:56:44.491239",90000.00
"2024-01-22 16:49:57.795201",7500.00
"2024-01-22 20:43:35.303802",30000.00
"2024-01-22 20:57:48.885214",225000.00
"2024-01-22 20:58:29.157143",255000.00
"2024-01-22 21:07:17.737786",12000.00
"2024-01-22 22:48:37.40866",18000.00
"2024-01-22 22:50:24.885552",6000.00
"2024-01-22 22:54:01.693349",27500.00
"2024-01-22 23:44:15.801763",1280000.00
"2024-01-23 01:41:32.476781",255000.00
"2024-01-23 01:51:50.493618",30000.00
"2024-01-23 02:11:30.758634",1350000.00
"2024-01-23 03:47:04.426555",425000.00
"2024-01-23 07:20:27.261001",135000.00
"2024-01-23 07:45:11.15143",425000.00
"2024-01-23 09:52:39.081073",12000.00
"2024-01-23 11:22:34.475495",135000.00
"2024-01-23 12:10:45.205033",24000.00
"2024-01-23 13:19:23.633822",640000.00
"2024-01-23 14:26:37.086736",22000.00
"2024-01-23 14:30:52.961803",340000.00
"2024-01-23 16:25:00.8456",180000.00
"2024-01-23 17:23:38.554887",340000.00
"2024-01-23 17:23:38.628009",10000.00
"2024-01-23 18:15:27.322404",10000.00
"2024-01-23 18:46:35.21738",85000.00
"2024-01-23 20:11:48.130263",30000.00
"2024-01-23 20:59:51.323176",25000.00
"2024-01-23 21:24:21.977763",36000.00
"2024-01-23 22:36:16.691856",24000.00
"2024-01-24 00:13:35.941413",320000.00
"2024-01-24 01:02:07.979909",640000.00
"2024-01-24 01:26:07.750251",255000.00
"2024-01-24 01:42:30.592665",16500.00
"2024-01-24 02:59:11.006428",5500.00
"2024-01-24 06:04:16.508363",170000.00
"2024-01-24 06:31:13.772836",24000.00
"2024-01-24 06:32:50.956223",85000.00
"2024-01-24 08:08:05.67573",90000.00
"2024-01-24 08:14:31.591201",11000.00
